,Vaccinated Democrats,Vaccinated Republicans,Unvaccinated Democrats,Unvaccinated Republicans
"Calhoun, South Carolina",0.29171872402429583,0.14228127597570422,0.18418127597570416,0.3818187240242958
"Charleston, South Carolina",0.5182306990742684,0.1937693009257317,0.04616930092573163,0.2418306990742683
"Cherokee, South Carolina",0.1252877425223589,0.2807122574776411,0.1558622574776411,0.4381377425223589
"Chester, South Carolina",0.3001928262025118,0.23380717379748822,0.1452571737974882,0.32074282620251177
"Chesterfield, South Carolina",0.22041088633537292,0.20558911366462707,0.17718911366462708,0.396810886335373
"Clarendon, South Carolina",0.3583426968127489,0.17065730318725109,0.13830730318725104,0.3326926968127489
"Colleton, South Carolina",0.3269429252028465,0.23205707479715343,0.12540707479715352,0.31559292520284654
"Darlington, South Carolina",0.3577543981641531,0.20824560183584695,0.1173956018358469,0.3166043981641531
"Dillon, South Carolina",0.3546587120652199,0.1913412879347801,0.13979128793478007,0.31420871206521983
"Dorchester, South Carolina",0.36323628885746007,0.24376371114253997,0.08441371114253998,0.30858628885746003
"Edgefield, South Carolina",0.3384718541145324,0.3175281458854675,0.040078145885467584,0.30392185411453254
"Fairfield, South Carolina",0.45899289888441563,0.14500710111558435,0.1546071011155844,0.24139289888441562
"Florence, South Carolina",0.40737255485057833,0.22962744514942168,0.08127744514942166,0.2817225548505783
"Georgetown, South Carolina",0.3576636237621307,0.24733637623786925,0.07873637623786928,0.31626362376213074
"Greenville, South Carolina",0.3416586302518845,0.2853413697481155,0.06734136974811555,0.30565863025188444
"Greenwood, South Carolina",0.3017090059876442,0.26429099401235584,0.08449099401235577,0.3495090059876442
"Hampton, South Carolina",0.4946130521565676,0.2343869478434325,0.08153694784343235,0.18946305215656756
"Horry, South Carolina",0.2902912524431944,0.33770874755680563,0.04375874755680563,0.3282412524431944
"Jasper, South Carolina",0.32532015483081334,0.10067984516918654,0.17842984516918664,0.3955701548308134
"Kershaw, South Carolina",0.3189207197189331,0.3380792802810669,0.06552928028106696,0.27747071971893317
"Lancaster, South Carolina",0.253927401176095,0.264072598823905,0.132022598823905,0.349977401176095
"Laurens, South Carolina",0.1897502387702465,0.26224976122975346,0.14879976122975352,0.3992002387702465
"Lee, South Carolina",0.44119594503641135,0.027804054963588676,0.19645405496358875,0.3345459450364113
"Lexington, South Carolina",0.304982600659132,0.318017399340868,0.044517399340868014,0.332482600659132
"McCormick, South Carolina",0.38741879048943517,0.23858120951056477,0.0888312095105648,0.28516879048943516
"Marion, South Carolina",0.4455925642251969,0.11540743577480317,0.16190743577480315,0.2770925642251968
"Marlboro, South Carolina",0.39520995720922947,0.09679004279077053,0.15919004279077054,0.34880995720922947
"Newberry, South Carolina",0.3141821377694607,0.2888178622305393,0.06546786223053931,0.33153213776946067
"Oconee, South Carolina",0.16679675428271296,0.351203245717287,0.09610324571728707,0.3858967542827129
"Orangeburg, South Carolina",0.5239172598689794,0.11008274013102054,0.14223274013102055,0.22376725986897944
"Pickens, South Carolina",0.17407909962534907,0.34492090037465095,0.07167090037465096,0.409329099625349
"Richland, South Carolina",0.5793697851836681,0.10563021481633189,0.11218021481633184,0.2028197851836681
"Saluda, South Carolina",0.1551701684504747,0.19882983154952527,0.16977983154952525,0.47622016845047477
"Spartanburg, South Carolina",0.24650391496121882,0.2654960850387812,0.11679608503878118,0.37120391496121885
"Sumter, South Carolina",0.4373460983842612,0.16565390161573884,0.1278539016157389,0.2691460983842611
"Union, South Carolina",0.2245702590793371,0.26042974092066284,0.15292974092066292,0.3620702590793372
"Williamsburg, South Carolina",0.5237646436035633,0.12323535639643668,0.1250353563964367,0.22796464360356328
"York, South Carolina",0.3004616079002619,0.25053839209973816,0.11718839209973808,0.3318116079002619
"Aurora, South Dakota",0.2053471248269081,0.4316528751730919,0.0330528751730919,0.32994712482690813
"Beadle, South Dakota",0.2585622110456228,0.34343778895437715,0.050737788954377194,0.3472622110456228
"Bennett, South Dakota",0.3882506877601146,0.3047493122398853,0.015399312239885346,0.29160068776011466
"Bon Homme, South Dakota",0.2358167752325535,0.4241832247674465,0.011933224767446515,0.32806677523255345
"Brookings, South Dakota",0.3368785154551267,0.2331214845448732,0.09822148454487324,0.33177851545512677
"Brown, South Dakota",0.33110397150516513,0.3238960284948349,0.0536960284948349,0.29130397150516507
"Brule, South Dakota",0.2400522361546755,0.41194776384532455,0.04369776384532452,0.3043022361546755
"Buffalo, South Dakota",0.5841617478638887,0.14583825213611123,0.06978825213611128,0.20021174786388873
"Butte, South Dakota",0.14485770905762912,0.3391422909423709,0.06439229094237087,0.45160770905762915
"Campbell, South Dakota",0.09042067239880563,0.45157932760119446,0.04872932760119436,0.4092706723988056
"Charles Mix, South Dakota",0.2962825112491846,0.37071748875081534,0.021967488750815445,0.31103251124918463
"Clark, South Dakota",0.22786527773737908,0.41213472226262093,0.019134722262620918,0.34086527773737907
"Clay, South Dakota",0.5007600606173277,0.21323993938267233,0.05428993938267229,0.23171006061732763
"Codington, South Dakota",0.2746365481376648,0.3723634518623352,0.030813451862335195,0.3221865481376648
"Corson, South Dakota",0.3663356599062681,0.12166434009373184,0.12391434009373192,0.3880856599062681
"Custer, South Dakota",0.20871616492271428,0.34228383507728577,0.07923383507728576,0.3697661649227142
"Davison, South Dakota",0.3088463129371405,0.37515368706285956,0.015803687062859506,0.30019631293714044
"Day, South Dakota",0.33591899276971815,0.40008100723028184,0.026231007230281822,0.2377689927697182
"Deuel, South Dakota",0.18697464680075643,0.36602535319924345,0.08107535319924358,0.3659246468007565
"Dewey, South Dakota",0.6185553639531134,0.2664446360468864,-0.03180536395311351,0.1468053639531136
"Douglas, South Dakota",0.16320652024447913,0.4877934797555208,-0.029956520244479146,0.37895652024447923
"Edmunds, South Dakota",0.13630801916569474,0.40769198083430536,0.08134198083430527,0.3746580191656947
"Fall River, South Dakota",0.2879212029874325,0.41607879701256756,-0.013671202987432518,0.30967120298743245
"Faulk, South Dakota",0.19338960743546488,0.47861039256453514,-0.017439607435464896,0.3454396074354648
"Grant, South Dakota",0.20812915303409102,0.35887084696590904,0.08332084696590897,0.349679153034091
"Gregory, South Dakota",0.17892297338247298,0.417077026617527,0.029677026617527025,0.374322973382473
"Haakon, South Dakota",0.06807250193357467,0.4399274980664254,0.02687749806642531,0.4651225019335747
"Hamlin, South Dakota",0.1942395935058594,0.4187604064941406,0.026010406494140617,0.36098959350585935
"Hand, South Dakota",0.15759708275198933,0.41240291724801065,0.053752917248010665,0.3762470827519894
"Hanson, South Dakota",0.13851932919621468,0.40448067080378525,0.10268067080378536,0.35431932919621467
"Harding, South Dakota",-0.08962274835556744,0.3256227483555675,0.15977274835556743,0.6042272516444326
"Hughes, South Dakota",0.4156605105996132,0.4183394894003869,-0.06291051059961322,0.22891051059961315
"Hutchinson, South Dakota",0.19065476292073724,0.4683452370792628,0.01974523707926272,0.3212547629207373
"Hyde, South Dakota",0.168147548148036,0.462852451851964,0.030402451851963996,0.338597548148036
"Jackson, South Dakota",0.3126588139474392,0.2933411860525608,0.017391186052560834,0.3766088139474392
"Jerauld, South Dakota",0.223561039480567,0.38743896051943294,0.05228896051943305,0.33671103948056696
"Jones, South Dakota",0.2491606045126915,0.5458393954873085,-0.08971060451269153,0.2947106045126915
"Kingsbury, South Dakota",0.3412945263326168,0.46270547366738324,-0.03649452633261685,0.2324945263326168
"Lake, South Dakota",0.27040805181562905,0.291591948184371,0.09224194818437098,0.34575805181562896
"Lawrence, South Dakota",0.29542850318700076,0.31357149681299923,0.05212149681299927,0.33887850318700075
"Lincoln, South Dakota",0.3111843551442027,0.36981564485579727,0.07096564485579732,0.24803435514420274
"Lyman, South Dakota",0.34785084735155114,0.39114915264844896,-0.009750847351551115,0.27075084735155097
"McCook, South Dakota",0.2586561734616757,0.4433438265383244,0.01739382653832433,0.2806061734616756
"McPherson, South Dakota",0.12180911525785926,0.3741908847421408,0.056090884742140745,0.44790911525785926
"Marshall, South Dakota",0.288331059128046,0.334668940871954,0.11316894087195399,0.26383105912804605
"Meade, South Dakota",0.25875996235609056,0.37424003764390945,0.00019003764390945754,0.36680996235609054
"Mellette, South Dakota",0.2516546938955784,0.17334530610442164,0.15014530610442164,0.4248546938955784
"Miner, South Dakota",0.24844654568433755,0.40755345431566237,0.04635345431566244,0.2976465456843377
"Minnehaha, South Dakota",0.4460753695160151,0.31892463048398495,0.0064746304839849445,0.22852536951601504
"Moody, South Dakota",0.26793372670114046,0.30906627329885966,0.11166627329885957,0.3113337267011404
"Oglala Lakota, South Dakota",0.774300529000163,0.1006994709998369,0.12134947099983695,0.0036505290001630497
"Pennington, South Dakota",0.3535773168236017,0.3034226831763983,0.020772683176398243,0.32222731682360173
"Perkins, South Dakota",0.03511261968016627,0.3538873803198338,0.11678738031983371,0.4942126196801663
"Potter, South Dakota",0.18695911384522917,0.5200408861547708,-0.017409113845229196,0.3104091138452291
"Roberts, South Dakota",0.45945360435843463,0.39054639564156535,-0.026353604358434687,0.17635360435843467
"Sanborn, South Dakota",0.20170572437644008,0.46029427562355996,0.024894275623559947,0.31310572437644
"Spink, South Dakota",0.24552066126167774,0.37247933873832223,0.07962933873832224,0.3023706612616777
"Stanley, South Dakota",0.2581501283213496,0.4518498716786503,0.005149871678650386,0.28485012832134965
"Sully, South Dakota",0.12817183987498282,0.3958281601250172,0.08097816012501717,0.39502183987498285
"Todd, South Dakota",0.6728644452780486,0.12513555472195143,0.10893555472195154,0.09306444527804852
"Tripp, South Dakota",0.17287029881775376,0.37512970118224614,0.01812970118224623,0.43387029881775374
"Turner, South Dakota",0.2271614261418581,0.40083857385814187,0.03633857385814189,0.33566142614185807
"Union, South Dakota",0.2433962777465582,0.3586037222534418,0.07480372225344184,0.3231962777465582
"Walworth, South Dakota",0.20024218185245996,0.36575781814754016,0.02825781814754008,0.40574218185245986
"Yankton, South Dakota",0.35301568216979495,0.364984317830205,0.029284317830204964,0.25271568216979506
"Ziebach, South Dakota",0.3317072251141071,0.007292774885892861,0.21079277488589288,0.45020722511410716
"Anderson, Tennessee",0.2711162636846304,0.3688837363153696,0.06803373631536959,0.29196626368463036
"Bedford, Tennessee",0.15454995284676554,0.35345004715323447,0.08610004715323445,0.4058999528467655
"Benton, Tennessee",0.1357739244610071,0.3782260755389929,0.07917607553899286,0.4068239244610071
"Bledsoe, Tennessee",0.06423641403019428,0.3257635859698058,0.1097635859698057,0.5002364140301943
"Blount, Tennessee",0.20992534911632538,0.38307465088367465,0.06907465088367465,0.3379253491163254
"Bradley, Tennessee",0.13220584212541586,0.35479415787458424,0.09139415787458416,0.42160584212541574
"Campbell, Tennessee",0.10998529658019542,0.3960147034198046,0.058864703419804584,0.43513529658019545
"Cannon, Tennessee",0.049465068233013165,0.32753493176698684,0.15093493176698686,0.47206506823301314
"Carroll, Tennessee",0.16976300468742844,0.4002369953125715,0.05113699531257154,0.3788630046874285
"Carter, Tennessee",0.09140278717577455,0.3605972128242254,0.10124721282422544,0.4467527871757746
"Cheatham, Tennessee",0.1981243768572807,0.3858756231427192,0.08167562314271927,0.3343243768572807
"Chester, Tennessee",0.08393781680464746,0.3310621831953526,0.11676218319535253,0.46823781680464743
"Claiborne, Tennessee",0.10423459560275078,0.4037654043972492,0.07121540439724922,0.4207845956027508
"Clay, Tennessee",0.04228496880233287,0.2997150311976672,0.17276503119766715,0.48523496880233286
"Cocke, Tennessee",0.15133180335164065,0.4276681966483593,0.024668196648359328,0.39633180335164075
"Coffee, Tennessee",0.18366363862752916,0.37233636137247084,0.06553636137247082,0.37846363862752913
"Crockett, Tennessee",0.17994658401906494,0.39605341598093513,0.05090341598093506,0.37309658401906487
"Cumberland, Tennessee",0.1439717172265053,0.3870282827734947,0.07037828277349469,0.39862171722650525
"Davidson, Tennessee",0.5581098153486848,0.16789018465131522,0.1025401846513152,0.17145981534868482
"Decatur, Tennessee",0.08082696069180967,0.36817303930819034,0.10197303930819035,0.4490269606918096
"DeKalb, Tennessee",0.12112618131041523,0.3678738186895847,0.08982381868958479,0.42117618131041534
"Dickson, Tennessee",0.17856905224323277,0.38743094775676734,0.08423094775676726,0.3497690522432327
"Dyer, Tennessee",0.13112232428789136,0.3458776757121087,0.0833776757121086,0.4396223242878914
"Fayette, Tennessee",0.2646458159774542,0.3543541840225458,0.046904184022545814,0.3340958159774542
"Fentress, Tennessee",0.03999956886768341,0.3600004311323166,0.10335043113231657,0.4966495688676834
"Franklin, Tennessee",0.14705212723612787,0.32694787276387216,0.11449787276387215,0.4115021272361279
"Gibson, Tennessee",0.19165528685450556,0.36034471314549443,0.07354471314549443,0.3744552868545055
"Giles, Tennessee",0.1288552005410194,0.32514479945898056,0.12554479945898056,0.4204552005410195
"Grainger, Tennessee",0.1199397110432386,0.4540602889567613,0.02986028895676139,0.3961397110432387
"Greene, Tennessee",0.13993204259276387,0.38706795740723615,0.05636795740723609,0.41663204259276393
"Grundy, Tennessee",0.05403367939591408,0.3089663206040859,0.12021632060408594,0.5167836793959141
"Hamblen, Tennessee",0.14262119337320328,0.3603788066267967,0.08717880662679672,0.4098211933732033
"Hamilton, Tennessee",0.36804317411184306,0.2709568258881569,0.08350682588815689,0.2774931741118431
"Hancock, Tennessee",0.012997562378644939,0.375002437621355,0.12075243762135504,0.491247562378645
"Hardeman, Tennessee",0.27587635968625546,0.24412364031374456,0.14562364031374453,0.33437635968625545
"Hardin, Tennessee",0.09053460418879983,0.3844653958112001,0.07211539581120019,0.45288460418879994
"Hawkins, Tennessee",0.1081062964051962,0.4008937035948038,0.06314370359480381,0.4278562964051962
"Haywood, Tennessee",0.4206114617794753,0.1853885382205248,0.12433853822052476,0.26966146177947514
"Henderson, Tennessee",0.10770135141015053,0.3882986485898494,0.07174864858984947,0.43225135141015053
"Henry, Tennessee",0.16778849778175353,0.3752115022182464,0.07666150221824648,0.38033849778175355
"Hickman, Tennessee",0.12756096546351908,0.36843903453648086,0.09543903453648094,0.40856096546351905
"Houston, Tennessee",0.1451943637788296,0.35480563622117045,0.10425563622117041,0.3957443637788296
"Humphreys, Tennessee",0.13782214981019497,0.35417785018980497,0.11307785018980504,0.39492214981019497
"Jackson, Tennessee",0.06982898672819138,0.31517101327180863,0.14997101327180862,0.4650289867281914
"Jefferson, Tennessee",0.15559348867535594,0.4114065113246441,0.04805651132464406,0.3849434886753559
"Johnson, Tennessee",0.06093383772075178,0.35606616227924826,0.10436616227924822,0.47863383772075174
"Knox, Tennessee",0.3717210857838392,0.30827891421616077,0.053178914216160736,0.2668210857838392
"Lake, Tennessee",0.11482574550211427,0.2661742544978857,0.14772425449788573,0.47127574550211426
"Lauderdale, Tennessee",0.21253469848334794,0.23646530151665213,0.1491153015166521,0.40188469848334785
"Lawrence, Tennessee",0.0761123766154051,0.3748876233845949,0.09963762338459492,0.449362376615405
"Lewis, Tennessee",0.07958012387156488,0.34741987612843517,0.1171698761284351,0.45583012387156485
"Lincoln, Tennessee",0.11726665652096273,0.3807333434790373,0.08283334347903727,0.41916665652096274
"Loudon, Tennessee",0.25916940113008025,0.47483059886991985,-0.010719401130080283,0.27671940113008014
"McMinn, Tennessee",0.10041356546878814,0.36958643453121187,0.09673643453121185,0.4332635654687882
"McNairy, Tennessee",0.14161431044042117,0.4243856895595789,0.041285689559578856,0.39271431044042104
"Macon, Tennessee",0.03924847403764725,0.35375152596235276,0.10295152596235274,0.5040484740376472
"Madison, Tennessee",0.36464353558719154,0.2663564644128084,0.07070646441280842,0.29829353558719157
"Marion, Tennessee",0.15980194599926473,0.3671980540007353,0.08619805400073527,0.3868019459992647
"Marshall, Tennessee",0.14715779193639755,0.35984220806360245,0.10289220806360244,0.39010779193639755
"Maury, Tennessee",0.3148163592606783,0.4301836407393217,0.002483640739321724,0.2525163592606783
"Meigs, Tennessee",0.25414902518987653,0.5468509748101235,-0.06679902518987652,0.2657990251898766
"Monroe, Tennessee",0.11356457732617857,0.3994354226738214,0.07343542267382143,0.4135645773261785
"Montgomery, Tennessee",0.3849615006506444,0.3240384993493557,0.05173849934935565,0.23926150065064428
"Moore, Tennessee",-0.01846819568574426,0.2724681956857443,0.19141819568574425,0.5545818043142557
"Morgan, Tennessee",0.13871572639942165,0.45828427360057833,0.011084273600578329,0.39191572639942174
"Obion, Tennessee",0.11358625093102453,0.37141374906897545,0.08316374906897545,0.43183625093102457
"Overton, Tennessee",0.08594129430055619,0.33505870569944385,0.12090870569944379,0.4580912943005562
"Perry, Tennessee",0.09489324439167977,0.39210675560832026,0.09005675560832023,0.42294324439167974
"Pickett, Tennessee",0.0986869249522686,0.4003130750477314,0.0846630750477314,0.4163369249522686
"Polk, Tennessee",0.09103256332278252,0.3959674366772175,0.09201743667721747,0.4209825633227825
"Putnam, Tennessee",0.22461038311719894,0.36838961688280103,0.05843961688280108,0.34856038311719895
"Rhea, Tennessee",0.12104645103812217,0.39695354896187784,0.0606535489618778,0.4213464510381222
"Roane, Tennessee",0.14589100806713107,0.36410899193286894,0.09970899193286893,0.390291008067131
"Robertson, Tennessee",0.21195929321050644,0.40304070678949355,0.05309070678949357,0.33190929321050644
"Rutherford, Tennessee",0.3348995874166488,0.28410041258335117,0.08815041258335114,0.2928495874166489
"Scott, Tennessee",0.04856228700578211,0.3984377129942179,0.0637877129942179,0.4892122870057821
"Sequatchie, Tennessee",0.06435660433173179,0.3416433956682682,0.12144339566826823,0.47255660433173186
"Sevier, Tennessee",0.16473621590137483,0.41526378409862513,0.04741378409862519,0.3725862159013748
"Shelby, Tennessee",0.5412803232431411,0.09771967675685883,0.11091967675685882,0.25008032324314117
"Smith, Tennessee",0.0706634784072637,0.3223365215927363,0.13468652159273628,0.4723134784072638
"Stewart, Tennessee",0.1145574727654457,0.3794425272345543,0.09019252723455429,0.4158074727654457
"Sullivan, Tennessee",0.21995511116981506,0.4120448888301849,0.020594888830184913,0.34740511116981504
"Sumner, Tennessee",0.21297053499221796,0.346029465007782,0.09392946500778203,0.34707053499221807
"Tipton, Tennessee",0.15506095968186856,0.3209390403181314,0.10268904031813147,0.42131095968186855
"Trousdale, Tennessee",0.11639542645514012,0.2986045735448599,0.14295457354485985,0.4420454264551401
"Unicoi, Tennessee",0.17620563626289362,0.4387943637371063,0.023794363737106403,0.36120563626289376
"Union, Tennessee",0.04854733982384207,0.36645266017615796,0.10960266017615794,0.475397339823842
"Van Buren, Tennessee",0.20123203792274,0.4787679620772601,-0.009032037922740002,0.32903203792274
"Warren, Tennessee",0.14069913267195228,0.3523008673280478,0.11175086732804772,0.39524913267195216
"Washington, Tennessee",0.2908739926338196,0.37312600736618046,0.028026007366180383,0.3079739926338196
"Wayne, Tennessee",0.061960188651084824,0.397039811348915,0.06508981134891517,0.475910188651085
"Weakley, Tennessee",0.10612502671778203,0.32987497328221793,0.12537497328221797,0.43862502671778203
"White, Tennessee",0.11232793451249601,0.394672065487504,0.07397206548750401,0.419027934512496
"Williamson, Tennessee",0.3378437018327416,0.4321562981672586,0.031556298167258454,0.19844370183274146
"Wilson, Tennessee",0.23572570877820254,0.37727429122179745,0.07562429122179748,0.31137570877820253
"Anderson, Texas",0.12987220027744772,0.32712779972255235,0.08002779972255225,0.4629722002774477
"Andrews, Texas",0.12396365284025669,0.4380363471597434,0.026986347159743282,0.4110136528402567
"Angelina, Texas",0.21014467946588997,0.3568553205341101,0.05940532053411006,0.3735946794658899
"Aransas, Texas",0.25064765510857107,0.386352344891429,-0.00784765510857105,0.37084765510857104
"Archer, Texas",0.09059398630857472,0.4714060136914253,0.007606013691425287,0.4303939863085746
"Armstrong, Texas",0.040031264448165904,0.4529687355518341,0.028268735551834123,0.47873126444816594
"Atascosa, Texas",0.26277937467098234,0.33722062532901764,0.06712062532901764,0.3328793746709824
"Austin, Texas",0.18896086376607424,0.3770391362339258,0.019189136233925777,0.4148108637660741
"Bailey, Texas",0.14295360804200175,0.36104639195799826,0.08149639195799825,0.4145036080420017
"Bandera, Texas",0.1340018590986729,0.3719981409013271,0.06899814090132712,0.42500185909867283
"Bastrop, Texas",0.3502976775228977,0.32070232247710223,0.08090232247710233,0.24809767752289774
"Baylor, Texas",0.06941545736342669,0.4355845426365733,0.045434542636573316,0.4495654573634267
"Bee, Texas",0.31115059601366524,0.2558494039863348,0.04454940398633478,0.38845059601366516
"Bell, Texas",0.41547715101540095,0.30152284898459913,0.04182284898459905,0.24117715101540083
"Bexar, Texas",0.5429776073902846,0.24302239260971542,0.0477223926097155,0.16627760739028458
"Blanco, Texas",0.20537017222940923,0.39362982777059075,0.05727982777059078,0.3437201722294092
"Borden, Texas",-0.04666973295509813,0.43966973295509815,0.08876973295509816,0.5182302670449018
"Bosque, Texas",0.1330212299615145,0.4089787700384856,0.043278770038485515,0.41472122996151445
"Bowie, Texas",0.18048437600135803,0.28351562399864194,0.105615623998642,0.43038437600135804
"Brazoria, Texas",0.3502545302957296,0.3177454697042703,0.058745469704270414,0.27325453029572966
"Brazos, Texas",0.3475790750354528,0.2284209249645472,0.08082092496454713,0.3431790750354528
"Brewster, Texas",0.40817368204742666,0.2558263179525733,0.07077631795257328,0.2652236820474267
"Briscoe, Texas",0.07808035733103752,0.4429196426689625,0.03501964266896246,0.4439803573310375
"Brooks, Texas",0.5602716861516237,0.17172831384837628,0.03472831384837627,0.23327168615162375
"Brown, Texas",0.08219464149475098,0.408805358505249,0.05485535850524903,0.454144641494751
"Burleson, Texas",0.18760032235682012,0.39439967764317996,0.02459967764317987,0.3934003223568201
"Burnet, Texas",0.20573164429962632,0.4052683557003737,0.02866835570037367,0.3603316442996264
"Caldwell, Texas",0.3403970503091812,0.2836029496908188,0.11420294969081879,0.2617970503091812
"Calhoun, Texas",0.22552013791203498,0.388479862087965,0.052179862087965004,0.33382013791203496
"Callahan, Texas",0.03896770538985733,0.40003229461014267,0.07473229461014269,0.48626770538985725
"Cameron, Texas",0.5797160883575677,0.3002839116424322,-0.013866088357567752,0.13386608835756786
"Camp, Texas",0.17526005457937716,0.30973994542062283,0.10418994542062282,0.4108100545793772
"Carson, Texas",0.03378734912723305,0.41621265087276693,0.06871265087276693,0.48128734912723303
"Cass, Texas",0.08548762081563471,0.33351237918436527,0.11876237918436527,0.4622376208156347
"Castro, Texas",0.16062235172986986,0.36637764827013014,0.06667764827013013,0.4063223517298698
"Chambers, Texas",0.17736748110651968,0.3966325188934803,0.014182518893480323,0.4118174811065197
"Cherokee, Texas",0.14348705953657626,0.3325129404634237,0.07736294046342373,0.4466370595365763
"Childress, Texas",0.12845772973299024,0.3965422702670098,0.013242270267009734,0.46175772973299034
"Clay, Texas",0.0741973646193743,0.4338026353806257,0.03800263538062572,0.45399736461937423
"Cochran, Texas",0.18007067058980464,0.4849293294101954,0.003929329410195345,0.33107067058980466
"Coke, Texas",0.04284713942706589,0.41715286057293416,0.061452860572934115,0.47854713942706584
"Coleman, Texas",0.052351771995425234,0.38664822800457477,0.060898228004574784,0.5001017719954252
"Collin, Texas",0.46808504649251703,0.293914953507483,0.01016495350748299,0.22783504649251696
"Collingsworth, Texas",0.0307167291402817,0.3832832708597183,0.10273327085971831,0.4832667291402817
"Colorado, Texas",0.2561899720877409,0.3758100279122591,-0.009439972087740889,0.3774399720877409
"Comal, Texas",0.2848494091257453,0.4071505908742547,0.0019005908742546623,0.30609940912574524
"Comanche, Texas",0.10728590952754023,0.4367140904724598,0.03751409047245975,0.41848590952754017
"Concho, Texas",0.13119766958057882,0.4408023304194213,0.029302330419421152,0.3986976695805788
"Cooke, Texas",0.09617559307813645,0.35782440692186357,0.07782440692186354,0.4681755930781365
"Coryell, Texas",0.23299630317687992,0.3140036968231201,0.09945369682312011,0.35354630317687985
"Cottle, Texas",0.055597952023148545,0.3474020479768515,0.12190204797685145,0.47509795202314853
"Crane, Texas",0.10167072897553442,0.35032927102446554,0.06362927102446558,0.48437072897553446
"Crockett, Texas",0.24376704649627207,0.3312329535037279,-0.022017046496272064,0.4470170464962721
"Crosby, Texas",0.17553775303065777,0.36946224696934227,0.1019622469693422,0.35303775303065776
"Culberson, Texas",0.40777979403138165,0.2092202059686184,0.10552020596861839,0.2774797940313816
"Dallam, Texas",0.12815697474181653,0.46084302525818344,0.0013930252581834807,0.4096069747418165
"Dallas, Texas",0.5547477621138095,0.1452522378861904,0.10375223788619042,0.19624776211380962
"Dawson, Texas",0.09441282061338424,0.32458717938661574,0.12278717938661576,0.4582128206133842
"Deaf Smith, Texas",0.22415758055746549,0.32484241944253445,0.05569241944253449,0.3953075805574656
"Delta, Texas",0.06198441109657288,0.3690155889034271,0.09871558890342713,0.4702844110965728
"Denton, Texas",0.4081993823677301,0.2938006176322699,0.05140061763226983,0.2465993823677301
"DeWitt, Texas",0.18413646335303785,0.3558635366469622,0.0034135366469621453,0.4565864633530378
"Dickens, Texas",0.020584492403268817,0.3644155075967312,0.11351550759673118,0.5014844924032689
"Dimmit, Texas",0.5632890894055367,0.13771091059446333,0.056760910594463365,0.24223908940553668
"Donley, Texas",0.03277152726054189,0.37522847273945803,0.09097847273945814,0.5010215272605419
"Duval, Texas",0.5192914570212365,0.20970854297876362,-0.006241457021236463,0.27724145702123637
"Eastland, Texas",0.03836043026745317,0.4016395697325468,0.08453956973254684,0.4754604302674532
"Ector, Texas",0.17897505749166015,0.3570249425083398,0.08182494250833988,0.3821750574916601
"Edwards, Texas",0.09857064197063442,0.3954293580293655,0.06137935802936556,0.44462064197063444
"Ellis, Texas",0.27585337081551553,0.3601466291844845,0.053646629184484484,0.3103533708155155
"El Paso, Texas",0.6502195301741361,0.22478046982586386,0.025580469825863816,0.09941953017413618
"Erath, Texas",0.08185859173834326,0.3511414082616568,0.09874140826165673,0.4682585917383432
"Falls, Texas",0.2423976929187775,0.29360230708122254,0.07185230708122253,0.39214769291877744
"Fannin, Texas",0.12127133963108062,0.4007286603689194,0.06167866036891938,0.41632133963108064
"Fayette, Texas",0.18286144303679464,0.3961385569632053,0.02693855696320535,0.3940614430367947
"Fisher, Texas",0.07013216310441499,0.3568678368955851,0.12976783689558502,0.44323216310441493
"Floyd, Texas",0.1760471991807222,0.39695280081927775,0.042902800819277775,0.38409719918072227
"Foard, Texas",0.1011530311048031,0.4108469688951969,0.08489696889519689,0.40310303110480306
"Fort Bend, Texas",0.5710991293907165,0.23990087060928345,-0.01819912939071655,0.2071991293907166
"Franklin, Texas",0.09377911902666095,0.35022088097333903,0.07112088097333905,0.4848791190266609
"Freestone, Texas",0.1167820523560047,0.34621794764399527,0.0758179476439953,0.46118205235600473
"Frio, Texas",0.45806142781674863,0.23893857218325143,0.003938572183251374,0.2990614278167486
"Gaines, Texas",-0.04216303159296514,0.34916303159296513,0.14366303159296512,0.5493369684070349
"Galveston, Texas",0.3720983284920454,0.3149016715079546,0.014851671507954578,0.29814832849204537
"Garza, Texas",0.164077271348238,0.435922728651762,-0.021627271348237956,0.421627271348238
"Gillespie, Texas",0.216816134108603,0.403183865891397,-0.011366134108602988,0.391366134108603
"Glasscock, Texas",0.10064312234520911,0.4423568776547908,-0.03864312234520906,0.49564312234520913
"Goliad, Texas",0.14265592039823538,0.3493440796017647,0.08099407960176463,0.42700592039823526
"Gonzales, Texas",0.22075327788293359,0.38624672211706634,0.03874672211706637,0.35425327788293365
"Gray, Texas",0.11819630381464957,0.4658036961853504,-0.004446303814649555,0.4204463038146496
"Grayson, Texas",0.17730338552296165,0.3626966144770384,0.07334661447703839,0.3866533855229616
"Gregg, Texas",0.23608211541473867,0.30491788458526137,0.07951788458526132,0.37948211541473864
"Grimes, Texas",0.22309346368014812,0.3789065363198519,0.011106536319851909,0.38689346368014815
"Guadalupe, Texas",0.31736122284829615,0.30863877715170385,0.06188877715170382,0.3121112228482962
"Hale, Texas",0.1602331363409757,0.37276686365902423,0.08426686365902429,0.38273313634097583
"Hall, Texas",0.10185785408318043,0.4191421459168196,0.04439214591681956,0.4346078540831804
